TimeIndex,Animal_1,Animal_2,Animal_3,Animal_4,Animal_5,Animal_6,Animal_7,Animal_8,Animal_9
5608,17797.1266897351,27619.8271469718,32204.3983650593,22685.3881125792,13632.6961349286,31561.4255717874,21297.2726196599,24258.3034648514,45694.9565704164
5609,17745.3264251359,27675.3430631272,31876.9298969243,22307.550236052,13629.0082747344,31556.620095015,21156.3926393213,23935.3411620837,45759.5259708922
5610,18604.0871104085,27626.3768812261,31845.7439043367,22059.2835191423,13406.0584833803,31372.5146879894,21236.423782853,23928.5680316627,45784.9935057075
5611,18685.8171902877,27637.4243589144,31660.1438743726,21884.6438822838,13634.1872392119,31344.874740852,21248.0058211264,23872.8784835624,45617.8105151201
5612,18601.121738495,27453.6287261478,31861.5483576065,21884.6438822838,13601.2427246542,31200.1984129858,21408.1609831284,23748.2975905691,45192.1635241805
5613,18182.762526759,27370.4817082033,31861.5483576065,21609.3399836177,14096.8942061388,31115.5518789425,21366.2697312927,23625.2322717189,45197.3208450368
5614,18006.6572085312,27393.3233779219,31077.9254891495,22598.5962464403,15186.4757391572,31157.7750029968,21384.6996377057,23654.4702735041,44776.8706997641
5615,17932.2821265943,28950.1680961667,30439.3250648131,22593.9747590331,15141.736633892,30068.8983259855,20940.8646884771,23648.0230818401,44082.1207263446
5616,18932.0105480119,30137.4807788857,30273.1874640236,23543.3710776189,14618.9292770844,30336.6457801158,21774.4202748992,23270.2923355797,44082.8651266721
5617,20843.1898835414,30146.303447343,30136.6228815287,23648.1257440793,14021.9648309944,30678.8541960387,21729.8172086774,23226.6759182988,43304.863137427
5618,20640.2267839376,30889.6944110092,29892.9687796581,24137.2393037438,14291.615007671,30632.571047929,21790.5766467176,23260.751059488,43280.5824120164
5619,20632.2027667232,31883.4277955823,29935.0021584309,24211.3803471589,14291.615007671,31405.5508422462,21423.1277089925,23248.0766209054,43250.2480817413
5620,21999.1819813685,32759.3700533957,29745.5058447945,25070.2746520557,15060.4168539695,31956.035286762,22039.7480712666,23323.736844732,43215.806737554
5621,22538.0945152111,32801.4840499172,29438.5118138624,25286.9221530942,13959.7657946564,32008.2096333525,21948.1543571978,23323.736844732,43391.9305673796
5622,22538.774151657,32994.205753864,29209.0379018092,25290.3436085308,13964.7367102487,32331.7796214316,21658.9269745423,25154.3043177808,42649.0234428049
5623,22621.859529083,33189.2900268782,28931.7689332714,25247.0435704221,13973.8955405268,32138.50394148,21516.0855472399,25195.32972167,42638.360423167
5624,22809.3317312967,33202.18129514,28937.6533170696,24899.8448928081,14021.5636734014,32262.808513193,21371.8369746139,25199.5667313552,42124.4547332329
5625,22805.1651902285,32897.0798880078,28991.7067986517,24906.4305516581,13743.1991451337,31973.5213243219,21322.2099238757,25075.5827763107,42396.1941880583
5626,23344.5257076414,32544.8749831048,28676.8197850124,24196.4856196526,13730.9444679573,31662.7464968387,20988.2915925553,26415.1987100031,42275.7999104246
5627,23554.9887223468,32425.4061445093,28692.5332216559,23822.0072006601,13490.0749735169,31386.2248999914,20753.4720112956,26426.2401982953,43267.039902912
5628,23498.3123084132,32181.9248098654,28478.5159447592,23624.1793373697,13510.2030862421,31516.5636086506,20753.4720112956,26877.6004689162,43479.630203605
5629,23590.4745414702,32048.7081791792,28616.0197852739,23631.7427020956,13502.7970674182,31237.8997113293,20602.1043081794,26903.0631448397,43330.1932891513
5630,23350.630546559,29187.7733931106,28637.1893387226,23566.4165773265,13489.4690178884,31080.0416471899,20336.0073740768,26873.7081746026,43330.1932891513
5631,23417.4046391431,28927.0812648132,28499.1121734128,23453.7915912007,13426.7665395089,31127.6361161254,20320.5794795303,26880.3891094538,43581.426308509
5632,23200.3779099933,29851.9555383661,28309.1878947963,23569.9089566797,13500.8128843546,31084.3651167938,20198.5333782636,26352.7698541054,43399.8530132118
5633,23123.9005302671,31160.4229284182,28182.5730286371,23490.5148676177,13430.2154664927,30965.1233233641,20159.9644563029,25951.011660996,43413.0886883011
5634,22726.7143378867,31144.9367130186,28183.6165298875,23220.2245339122,13320.3336710519,30981.9925806679,20185.7477996006,25935.2722149287,43518.0911225572
5635,22686.9664127286,31593.3670683989,28013.5220884208,23089.4158938775,13228.9894285075,30833.172551787,20536.5911414299,25689.521615552,43281.0389542226
5636,22756.9167305486,31786.0887110763,27813.7585740127,23025.2574588097,13136.5925176941,30944.211584474,20618.131763159,24721.2023065944,43125.6097023354
5637,22757.4389763585,32145.0383610306,27875.4496315809,23256.7726666087,13056.3504468865,30798.9477723305,20565.6136231339,24680.7102345648,43142.4412160481
5638,22645.2446437996,32149.1550180927,27033.4980065685,23363.8466192405,12939.0553725512,30798.9477723305,20504.2078281594,24105.231312718,40751.2391814751
5639,22656.5327590919,32291.4637388987,22478.6582174862,23363.8466192405,12864.5912119073,30828.9656248446,20054.7431724769,24009.0144124651,41137.1687388837
5640,21559.0098960426,NaN,NaN,NaN,11721.3589558774,NaN,NaN,24050.8878641794,41056.049813764
5641,12749.0817473185,NaN,NaN,NaN,NaN,NaN,NaN,24050.1614703091,42211.7666128496
5642,10947.9849626513,NaN,NaN,NaN,NaN,NaN,NaN,24752.4795249483,43505.9454122723
5643,9679.66174866192,NaN,NaN,NaN,NaN,NaN,NaN,23964.358076747,43384.5405890685
5644,10169.2935007682,NaN,NaN,NaN,NaN,NaN,NaN,23946.7057982297,43374.8077483342
5645,10070.7480192628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43352.5935296413
5646,10063.2281861865,NaN,3357.94535160902,24900.1701841956,NaN,NaN,NaN,NaN,43435.1461294632
5647,10806.3792015416,NaN,3357.51721169312,27853.3359174492,NaN,NaN,NaN,NaN,43439.4318253
5648,11474.7373659066,NaN,3366.19342751117,29248.8707565104,NaN,NaN,NaN,NaN,43695.5936408004
5649,11474.7373659066,32197.1208766356,3183.7365536443,29269.570455942,NaN,21983.6764746293,NaN,NaN,43853.2293423623
5650,11455.9779912476,35003.8917572748,3439.25514343134,30750.2817307582,NaN,24433.7497099661,NaN,NaN,43886.5581793291
5651,12407.3930407183,35027.9161875118,3439.25514343134,31583.5646273089,6026.52398316073,24448.0490326283,NaN,NaN,43994.6269547474
5652,12618.642615019,36096.1343882747,3668.62516431907,31263.9592024654,7069.78684075244,25910.499345701,NaN,29929.9628651362,44047.6521688376
5653,14192.0380218118,36680.9842769532,3622.02744139786,31797.9281739229,6965.37766609202,26183.0291691887,NaN,31109.7186167613,43845.4353480661
5654,17669.078919987,36688.7333341771,3621.84405509136,32367.8373089622,7091.47999213152,26268.9683386454,NaN,31069.2389389861,43794.8800668588
5655,17430.4945847975,36661.0125638007,4110.36535158959,32289.9615319106,6804.49602564818,26285.8612133616,NaN,33407.5154194851,43477.9200574785
5656,17428.236180253,37457.4385648825,4329.02461873321,32289.9615319106,6804.49602564818,28869.2334464221,33374.6843911881,36294.149575101,43251.7086184786
5657,21903.7096369354,37365.7948345168,4265.05997488654,32140.5804225964,6812.88231837301,28318.8242364293,34765.512343548,37471.0285631616,43271.9931427331
5658,27619.340961997,37416.9102851498,4753.11493632233,32021.782898772,6772.53303720341,28367.2613343926,34765.512343548,37403.025433801,43291.1181702088
5659,27634.4463839053,37574.0524029764,4744.71559695536,31942.8428674207,6729.90718702239,28426.2202179126,35940.6272748808,37604.7347227591,43350.7659719776
5660,29443.1456097426,37389.6723851419,5426.20281091531,31675.5950789915,6564.92143261769,28868.6784899112,36705.2622635308,38170.4875635079,43320.3562564816
5661,31519.7705631033,37314.1377819654,5408.76049951057,32278.207560234,6279.98773826116,28855.8113136826,36704.3431973295,38132.9303142077,43259.3079728532
5662,31497.382523535,37364.5203931329,6738.93954008741,32258.6101604129,6935.82502438814,29053.4354469572,36984.2263804814,37437.8800963277,43253.2856373091
5663,32982.5941866077,37686.5950469514,7708.57449709766,32563.70103863,6935.76547779161,28855.6580757913,37010.7078118207,NaN,43152.0638647253
5664,34126.3174451222,37686.5950469514,7701.12952741384,32184.4211342223,7016.59699184891,27386.5093884917,37304.7755872097,NaN,43138.4033300009
5665,32934.9011419142,38013.3204473398,8312.45961715924,33101.327116839,7955.50658548485,27295.1993761475,37304.6410304558,NaN,43631.6905643956
5666,32930.2257135672,38012.5152415386,9435.06956405513,33149.8849219145,7701.60079130736,23647.0067180683,37407.1270525661,NaN,43424.7223066288
5667,34562.0373242934,37846.9215336948,10654.6805725032,32406.0949137868,7703.85174708495,22385.5522118683,37185.0967210602,NaN,43424.7223066288
5668,35971.2944301216,37846.9215336948,10669.2067210938,31909.8720950579,7878.76954823492,22594.931961155,37179.9889902754,NaN,43477.1691461684
5669,35990.1885936768,37490.4158348198,12383.7082292949,31912.2333563725,7878.76954823492,21676.7985714694,37207.1204120656,NaN,44403.6108633533
5670,35780.2303930857,37296.875986979,13040.5843446865,30911.4763964527,8129.51476288101,21021.6108627471,37620.5852244849,NaN,44371.3321940498
5671,36333.5708227568,37277.4874528381,12973.66619973,31186.7586069409,8199.5335895843,20974.9990040727,38042.4358371226,NaN,45211.5524695369
5672,36333.5708227568,37193.2980383443,13696.8664679885,31188.1215022942,7754.4789356931,20756.0730449841,38029.4189227713,NaN,45598.9127838957
5673,37085.1453771401,36792.0893698116,13564.3739949529,31225.139175396,7740.59553825931,20458.9322632676,37918.1575622952,NaN,46438.4002600643
5674,37214.1608358205,36623.6060432994,13564.3739949529,30682.9047927488,7170.24103553184,20353.1469993883,37632.1520299683,NaN,46438.3939995361
5675,37934.3668333583,36525.3175045128,13660.3949183404,30633.4794644373,7042.8238434059,20176.2592231866,37583.2092615665,NaN,47996.1749645285
5676,37935.2737899223,36494.2270559408,13900.4731687475,30678.6381924215,7032.04699501888,20136.9858694658,37314.7314997347,22945.7230908911,48832.0386621644
5677,38113.0291615509,36377.9361272901,14198.7144129609,31045.8740122225,6838.70529062151,20067.3653264386,37090.4629189479,24580.0320267831,48840.4910835206
5678,34797.0841097438,36422.5503321125,14155.6464001021,29849.7661209225,6173.18603520805,20101.1777290864,37038.7915744609,24333.1348586164,49573.9315663928
5679,34811.4030237575,36482.7840646653,14312.2570569198,29849.7661209225,5975.69008286263,20111.9689420713,36935.7119319045,24877.7231695779,49429.1015452609
5680,34129.9429099565,36400.7346489455,14402.9382711399,27542.6484901959,6001.99888880098,20130.6247789292,37041.9013190168,23820.001510251,50165.4714907511
5681,33437.6312954216,36662.2208133251,14390.7148495279,25484.1496743259,5960.99021672134,20021.5305983293,37005.6996552913,23820.001510251,50049.5616054604
5682,30821.8904056995,36565.9562142659,14838.6273773966,24834.7747337788,6360.80039053902,20026.0613436634,37029.7369167494,23790.8087057616,49748.431177422
5683,30809.0803691788,36562.145394782,14733.3790578555,24843.6504918989,6271.73366327538,19993.7834295671,37503.3643681837,24078.1402335036,49170.0496894967
5684,27669.9224439421,36463.9506592072,14733.5360191029,25343.9467296048,6317.90682409484,19964.8100997793,37726.7282388506,24372.9078677393,49147.3474873199
5685,27629.2581653378,36463.9506592072,14665.0994488734,25223.1872754735,6000.31627443104,19961.2515267985,37623.9836704816,24261.3565752665,48424.7097935266
5686,27621.9774967691,36417.5101932416,14842.9548857135,25208.5694857032,6014.54877004947,19862.9045327774,37517.823926407,24341.2871502696,48039.6974155949
5687,26300.9373382918,36314.0585960579,14946.5867026292,25206.424745382,6039.58951691871,19779.269918917,37572.8902790153,24559.0903902192,48105.1854880907
5688,26126.1121736202,36271.8248468426,14970.5180633766,25155.1283925708,6145.93469416847,19820.5330443116,37452.2692712165,24559.0903902192,47998.8287644738
5689,26126.1121736202,35957.0901747051,14948.4207188397,25213.7617767534,6166.69107459551,19962.4866561002,37632.2671905943,24265.9207389274,48727.8354690201
5690,26449.9162004346,35827.8186646608,14914.8588427705,26196.8733225207,6166.69107459551,20119.6517728734,37622.227680388,24152.4024356545,48727.8354690201
5691,26825.5651341126,35649.5430346574,14772.9867651134,26148.7189764188,6274.19084567433,20630.5067628192,37611.3564585106,24203.6355409198,48570.146673129
5692,26912.0342617756,36024.6667865583,14390.4528427056,26396.5612604234,6698.14891054378,20641.8906229353,37611.3564585106,24273.486983016,48835.6005399033
5693,26912.0342617756,36425.5614232053,14376.0777702732,26396.5612604234,6698.14891054378,21011.1871149373,37619.7402071145,24413.2141262303,49053.3840588893
5694,27146.8992595765,36677.1614561554,14246.1614200035,26692.7620172661,7147.96616879751,20794.99312953,37580.6903670482,24152.7951363833,49025.5694039832
5695,27190.952913087,36647.7924563661,14268.6469146747,27212.0052147726,7308.62359193788,20793.4465856593,37577.3544434437,24131.9243384233,49086.0245604095
5696,27133.9835932393,36826.0308416149,14484.7632772559,27205.0080354911,7256.06918652558,20756.6614009742,37438.2948314513,23025.6629069904,48623.6873074844
5697,27051.0868782764,36694.0971838768,14467.3840372295,27260.980416827,7053.8476092727,20584.4180378787,35826.1669850867,22952.6095122485,48509.936912562
5698,27155.3435849435,36696.7122956852,14467.3909133194,27262.6142142385,7039.92153085334,20471.1608055282,35857.6708363158,22952.6095122485,47924.6347649228
5699,27137.5128146219,36580.787838942,14235.553827162,27282.8834161529,7170.22790182961,20491.9708309138,35187.5056048372,20980.3928844539,47588.7167080569
5700,27285.7365321605,36329.5945071275,14357.8830050603,27225.8070307127,7150.65204870788,20470.9044362005,34933.8212683896,20992.757690191,47250.8421505804
5701,24355.7488137872,36108.668597606,14338.9897606943,26892.7431526326,7110.48433080446,20501.2956242368,34504.7457274111,23379.2346528051,47250.8421505804
5702,23667.3834644449,36114.6103896867,15288.8116479513,26695.7610152153,7019.29356545327,20403.1812751163,34491.7082368514,23353.0766026152,47138.0812659265
5703,23609.2204856262,36082.2353742138,15727.5724036155,26704.073808809,7022.13901885423,20347.7499518435,34385.1644176285,23225.487928841,46936.0938673841
5704,24305.7122337368,36145.3476213045,15511.374665631,26586.8155105276,6907.83109282707,20230.0488826684,34874.4980314282,23480.3801673127,46870.3564706878
5705,25013.2400471847,36115.7206215941,15474.9840300761,26455.4509996587,6839.94066199448,20230.0488826684,34867.3422204713,23470.6914009781,47016.9176067061
5706,25021.4927597355,36057.0419590127,15569.7683458185,26464.7620528481,6772.08677151181,20556.2141738223,35121.8777563079,23814.1361223723,47170.1329781822
5707,25418.2621005369,35771.0732196723,16265.4177601227,26491.6978948029,6668.37517183821,20827.06287323,35154.4749972089,24356.9480866162,47017.6622196788
5708,25723.6002562386,35803.1402038541,16247.5154873335,26407.1013421604,6814.1797839826,20730.5840090052,35143.5646564457,24355.9490468438,47006.1513004509
5709,25767.6598116747,35864.2946593856,16830.0662285749,26259.8350778747,6810.75433489499,20730.5840090052,35122.1971749408,24441.9953147475,46976.9408707103
5710,25879.7753933037,35969.0363674755,16875.6874499221,26255.9528855724,6813.36937532558,20805.7055723848,34803.1955248697,24220.9270172952,46976.9408707103
5711,25755.0172572858,35901.0006466679,16840.5385107323,26269.9257687452,7171.77663215769,21001.1717537618,34875.1066403898,24244.4323198482,47001.9414015857
5712,26039.4361176523,35901.0006466679,16814.1885904795,26250.0889951974,7103.87460652742,21025.7503364213,34837.9748788162,24006.7615653334,47308.7566144635
5713,31612.4838437194,28723.412489004,23289.0965679649,22988.8241884846,7022.46687568034,20720.4650347232,34895.7163784836,21995.7786124895,43436.9931200523
5714,31524.2857070832,28743.8094728247,22796.6713216917,23072.2118060728,6911.7486867794,20500.8919644165,34515.9393331978,21927.8701242416,43509.121808231
5715,31566.077702041,28788.3519674174,22770.6425409276,23203.3150131713,6723.88488983701,20494.8145032841,34528.0458903357,22518.4131712058,43545.9335086029
5716,31199.5731039196,28822.5756911653,22678.9050062,23220.3073467735,6695.96981829154,20625.8856356134,34552.2935599854,22432.5546084221,43538.3173409104
5717,30958.1174099995,28797.3952797113,22654.8573344279,23107.7446366453,6701.5033351266,20542.1484585266,34580.102155241,22432.5546084221,43580.1567430117
